# Based on IANA (Ver: tzdata2018g)
# I18NOK:FileNotLocalizable
#
# sas_historictimezone.txt
# zone
# tzid;format;offset;save;mode;untilYear;untilMonth;untilDay;untilDOW;untilTime;timeType

Europe/Paris;CE%sT;3600;France;1;1977;1;1;-1;0;0
Europe/Paris;WE%sT;0;France;1;1945;9;16;-1;10800;0
Europe/Paris;CE%sT;3600;C-Eur;1;1944;8;25;-1;0;0
Europe/Paris;WE%sT;0;France;1;1940;6;14;-1;82800;0
Europe/Paris;PMT;561;0;1;1911;3;11;-1;60;0
Europe/Paris;LMT;561;0;1;1891;3;15;-1;60;0
Europe/Podgorica;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Podgorica;CET;3600;0;1;1982;11;27;-1;0;0
Europe/Podgorica;CEST;3600;3600;1;1945;9;16;-1;7200;2
Europe/Podgorica;CET;3600;0;1;1945;5;8;-1;7200;2
Europe/Podgorica;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Podgorica;CET;3600;0;1;1941;4;18;-1;82800;0
Europe/Podgorica;LMT;4920;0;1;1884;1;1;-1;0;0
Europe/Prague;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Prague;CE%sT;3600;Czech;1;1979;1;1;-1;0;0
Europe/Prague;GMT;3600;-3600;1;1947;2;23;-1;7200;0
Europe/Prague;CE%sT;3600;Czech;1;1946;12;1;-1;10800;0
Europe/Prague;CE%sT;3600;C-Eur;1;1945;5;9;-1;0;0
Europe/Prague;PMT;3464;0;1;1891;10;1;-1;0;0
Europe/Prague;LMT;3464;0;1;1850;1;1;-1;0;0
Europe/Riga;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Riga;EET;7200;0;1;2001;1;2;-1;0;0
Europe/Riga;EE%sT;7200;EU;1;2000;2;29;-1;0;0
Europe/Riga;EE%sT;7200;Latvia;1;1997;1;21;-1;0;0
Europe/Riga;EEST;7200;3600;2;1989;9;-1;1;7200;2
Europe/Riga;MSK/MSD;10800;Russia;2;1989;3;-1;1;7200;2
Europe/Riga;CE%sT;3600;C-Eur;1;1944;10;13;-1;0;0
Europe/Riga;MSK;10800;0;1;1941;7;1;-1;0;0
Europe/Riga;EET;7200;0;1;1940;8;5;-1;0;0
Europe/Riga;RMT;5794;0;1;1926;5;11;-1;0;0
Europe/Riga;LST;5794;3600;1;1919;5;22;-1;10800;0
Europe/Riga;RMT;5794;0;1;1919;4;1;-1;7200;0
Europe/Riga;LST;5794;3600;1;1918;9;16;-1;10800;0
Europe/Riga;RMT;5794;0;1;1918;4;15;-1;7200;0
Europe/Riga;LMT;5794;0;1;1880;1;1;-1;0;0
Europe/Rome;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Rome;CE%sT;3600;Italy;1;1980;1;1;-1;0;0
Europe/Rome;CE%sT;3600;C-Eur;1;1944;6;4;-1;0;0
Europe/Rome;CE%sT;3600;Italy;1;1943;9;10;-1;0;0
Europe/Rome;RMT;2996;0;1;1893;10;31;-1;85796;0
Europe/Rome;LMT;2996;0;1;1866;9;22;-1;0;0
Europe/Samara;+04;14400;0;1;3999;1;1;-1;0;0
Europe/Samara;+03/+04;10800;Russia;1;2011;3;27;-1;7200;2
Europe/Samara;+04/+05;14400;Russia;1;2010;3;28;-1;7200;2
Europe/Samara;+03;10800;0;1;1991;10;20;-1;10800;0
Europe/Samara;+02/+03;7200;Russia;1;1991;9;29;-1;7200;2
Europe/Samara;+03/+04;10800;Russia;1;1991;3;31;-1;7200;2
Europe/Samara;+04/+05;14400;Russia;1;1989;3;26;-1;7200;2
Europe/Samara;+04;14400;0;1;1935;1;27;-1;0;0
Europe/Samara;+03;10800;0;1;1930;6;21;-1;0;0
Europe/Samara;LMT;12020;0;1;1919;7;1;-1;0;1
Europe/San_Marino;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/San_Marino;CE%sT;3600;Italy;1;1980;1;1;-1;0;0
Europe/San_Marino;CE%sT;3600;C-Eur;1;1944;6;4;-1;0;0
Europe/San_Marino;CE%sT;3600;Italy;1;1943;9;10;-1;0;0
Europe/San_Marino;RMT;2996;0;1;1893;10;31;-1;85796;0
Europe/San_Marino;LMT;2996;0;1;1866;9;22;-1;0;0
Europe/Sarajevo;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Sarajevo;CET;3600;0;1;1982;11;27;-1;0;0
Europe/Sarajevo;CEST;3600;3600;1;1945;9;16;-1;7200;2
Europe/Sarajevo;CET;3600;0;1;1945;5;8;-1;7200;2
Europe/Sarajevo;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Sarajevo;CET;3600;0;1;1941;4;18;-1;82800;0
Europe/Sarajevo;LMT;4920;0;1;1884;1;1;-1;0;0
Europe/Saratov;+04;14400;0;1;3999;1;1;-1;0;0
Europe/Saratov;+03;10800;0;1;2016;12;4;-1;7200;2
Europe/Saratov;+04;14400;0;1;2014;10;26;-1;7200;2
Europe/Saratov;+03/+04;10800;Russia;1;2011;3;27;-1;7200;2
Europe/Saratov;+04;14400;0;1;1992;3;29;-1;7200;2
Europe/Saratov;+03/+04;10800;Russia;1;1991;3;31;-1;7200;2
Europe/Saratov;+04/+05;14400;Russia;1;1988;3;27;-1;7200;2
Europe/Saratov;+03;10800;0;1;1930;6;21;-1;0;0
Europe/Saratov;LMT;11058;0;1;1919;7;1;-1;0;1
Europe/Simferopol;MSK;10800;0;1;3999;1;1;-1;0;0
Europe/Simferopol;MSK;14400;0;1;2014;10;26;-1;7200;2
Europe/Simferopol;EE%sT;7200;EU;1;2014;3;30;-1;7200;0
Europe/Simferopol;MSK;10800;0;2;1997;3;-1;1;3600;1
Europe/Simferopol;MSK/MSD;10800;Russia;1;1997;1;1;-1;0;0
Europe/Simferopol;MSD;10800;3600;1;1996;10;27;-1;10800;2
Europe/Simferopol;MSK/MSD;10800;E-Eur;1;1996;3;31;-1;0;2
Europe/Simferopol;EE%sT;7200;E-Eur;1;1994;5;1;-1;0;0
Europe/Simferopol;EET;7200;0;1;1992;1;1;-1;0;0
Europe/Simferopol;MSK;10800;0;1;1990;7;1;-1;7200;0
Europe/Simferopol;MSK/MSD;10800;Russia;1;1990;1;1;-1;0;0
Europe/Simferopol;CE%sT;3600;C-Eur;1;1944;4;13;-1;0;0
Europe/Simferopol;MSK;10800;0;1;1941;11;1;-1;0;0
Europe/Simferopol;EET;7200;0;1;1930;6;21;-1;0;0
Europe/Simferopol;SMT;8160;0;1;1924;5;2;-1;0;0
Europe/Simferopol;LMT;8184;0;1;1880;1;1;-1;0;0
Europe/Skopje;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Skopje;CET;3600;0;1;1982;11;27;-1;0;0
Europe/Skopje;CEST;3600;3600;1;1945;9;16;-1;7200;2
Europe/Skopje;CET;3600;0;1;1945;5;8;-1;7200;2
Europe/Skopje;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Skopje;CET;3600;0;1;1941;4;18;-1;82800;0
Europe/Skopje;LMT;4920;0;1;1884;1;1;-1;0;0
Europe/Sofia;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Sofia;EE%sT;7200;E-Eur;1;1997;1;1;-1;0;0
Europe/Sofia;EE%sT;7200;C-Eur;1;1991;1;1;-1;0;0
Europe/Sofia;EE%sT;7200;Bulg;1;1982;9;26;-1;10800;0
Europe/Sofia;EET;7200;0;1;1979;3;31;-1;82800;0
Europe/Sofia;CET;3600;0;1;1945;4;2;-1;10800;0
Europe/Sofia;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Sofia;EET;7200;0;1;1942;11;2;-1;10800;0
Europe/Sofia;IMT;7016;0;1;1894;11;30;-1;0;0
Europe/Sofia;LMT;5596;0;1;1880;1;1;-1;0;0
Europe/Stockholm;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Stockholm;CET;3600;0;1;1980;1;1;-1;0;0
Europe/Stockholm;CEST;3600;3600;1;1916;10;1;-1;3600;0
Europe/Stockholm;CET;3600;0;1;1916;5;14;-1;82800;0
Europe/Stockholm;SET;3614;0;1;1900;1;1;-1;0;0
Europe/Stockholm;LMT;4332;0;1;1879;1;1;-1;0;0
Europe/Tallinn;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Tallinn;EET;7200;0;1;2002;2;21;-1;0;0
Europe/Tallinn;EE%sT;7200;EU;1;1999;10;31;-1;14400;0
Europe/Tallinn;EE%sT;7200;C-Eur;1;1998;9;22;-1;0;0
Europe/Tallinn;EEST;7200;3600;1;1989;9;24;-1;7200;2
Europe/Tallinn;MSK/MSD;10800;Russia;1;1989;3;26;-1;7200;2
Europe/Tallinn;CE%sT;3600;C-Eur;1;1944;9;22;-1;0;0
Europe/Tallinn;MSK;10800;0;1;1941;9;15;-1;0;0
Europe/Tallinn;EET;7200;0;1;1940;8;6;-1;0;0
Europe/Tallinn;TMT;5940;0;1;1921;5;1;-1;0;0
Europe/Tallinn;CE%sT;3600;C-Eur;1;1919;7;1;-1;0;0
Europe/Tallinn;TMT;5940;0;1;1918;2;1;-1;0;0
Europe/Tallinn;LMT;5940;0;1;1880;1;1;-1;0;0
Europe/Tirane;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Tirane;CE%sT;3600;Albania;1;1984;7;1;-1;0;0
Europe/Tirane;CET;3600;0;1;1940;6;16;-1;0;0
Europe/Tirane;LMT;4760;0;1;1914;1;1;-1;0;0
Europe/Ulyanovsk;+04;14400;0;1;3999;1;1;-1;0;0
Europe/Ulyanovsk;+03;10800;0;1;2016;3;27;-1;7200;2
Europe/Ulyanovsk;+04;14400;0;1;2014;10;26;-1;7200;2
Europe/Ulyanovsk;+03/+04;10800;Russia;1;2011;3;27;-1;7200;2
Europe/Ulyanovsk;+02/+03;7200;Russia;1;1992;1;19;-1;7200;2
Europe/Ulyanovsk;+03/+04;10800;Russia;1;1991;3;31;-1;7200;2
Europe/Ulyanovsk;+04/+05;14400;Russia;1;1989;3;26;-1;7200;2
Europe/Ulyanovsk;+03;10800;0;1;1930;6;21;-1;0;0
Europe/Ulyanovsk;LMT;11616;0;1;1919;7;1;-1;0;1
Europe/Uzhgorod;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Uzhgorod;EE%sT;7200;E-Eur;1;1995;1;1;-1;0;0
Europe/Uzhgorod;EET;7200;0;1;1992;1;1;-1;0;0
Europe/Uzhgorod;CET;3600;0;1;1991;3;31;-1;10800;0
Europe/Uzhgorod;MSK;10800;0;1;1990;7;1;-1;7200;0
Europe/Uzhgorod;MSK/MSD;10800;Russia;1;1990;1;1;-1;0;0
Europe/Uzhgorod;CET;3600;0;1;1945;6;29;-1;0;0
Europe/Uzhgorod;CEST;3600;3600;1;1944;10;26;-1;0;0
Europe/Uzhgorod;CE%sT;3600;C-Eur;1;1944;10;1;-1;0;0
Europe/Uzhgorod;CET;3600;0;1;1940;1;1;-1;0;0
Europe/Uzhgorod;LMT;5352;0;1;1890;10;1;-1;0;0
Europe/Vaduz;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Vaduz;CE%sT;3600;Swiss;1;1981;1;1;-1;0;0
Europe/Vaduz;BMT;1786;0;1;1894;6;1;-1;0;0
Europe/Vaduz;LMT;2048;0;1;1853;7;16;-1;0;0
Europe/Vatican;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Vatican;CE%sT;3600;Italy;1;1980;1;1;-1;0;0
Europe/Vatican;CE%sT;3600;C-Eur;1;1944;6;4;-1;0;0
Europe/Vatican;CE%sT;3600;Italy;1;1943;9;10;-1;0;0
Europe/Vatican;RMT;2996;0;1;1893;10;31;-1;85796;0
Europe/Vatican;LMT;2996;0;1;1866;9;22;-1;0;0
Europe/Vienna;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Vienna;CE%sT;3600;Austria;1;1981;1;1;-1;0;0
Europe/Vienna;CET;3600;0;1;1946;1;1;-1;0;0
Europe/Vienna;CEST;3600;3600;1;1945;4;12;-1;7200;2
Europe/Vienna;CE%sT;3600;C-Eur;1;1945;4;2;-1;7200;2
Europe/Vienna;CE%sT;3600;Austria;1;1940;4;1;-1;7200;2
Europe/Vienna;CE%sT;3600;C-Eur;1;1920;1;1;-1;0;0
Europe/Vienna;LMT;3921;0;1;1893;4;1;-1;0;0
Europe/Vilnius;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Vilnius;EET;7200;0;1;2003;1;1;-1;0;0
Europe/Vilnius;CE%sT;3600;EU;1;1999;10;31;-1;3600;1
Europe/Vilnius;EET;7200;0;1;1998;3;29;-1;3600;1
Europe/Vilnius;EE%sT;7200;C-Eur;1;1998;1;1;-1;0;0
Europe/Vilnius;EE%sT;7200;Russia;1;1991;9;29;-1;7200;2
Europe/Vilnius;MSK/MSD;10800;Russia;1;1989;3;26;-1;7200;2
Europe/Vilnius;CE%sT;3600;C-Eur;1;1944;8;1;-1;0;0
Europe/Vilnius;MSK;10800;0;1;1941;6;24;-1;0;0
Europe/Vilnius;CET;3600;0;1;1940;8;3;-1;0;0
Europe/Vilnius;EET;7200;0;1;1920;10;9;-1;0;0
Europe/Vilnius;CET;3600;0;1;1920;7;12;-1;0;0
Europe/Vilnius;KMT;5736;0;1;1919;10;10;-1;0;0
Europe/Vilnius;WMT;5040;0;1;1917;1;1;-1;0;0
Europe/Vilnius;LMT;6076;0;1;1880;1;1;-1;0;0
Europe/Volgograd;+04;14400;0;1;3999;1;1;-1;0;0
Europe/Volgograd;+03;10800;0;1;2018;10;28;-1;7200;2
Europe/Volgograd;+04;14400;0;1;2014;10;26;-1;7200;2
Europe/Volgograd;+03/+04;10800;Russia;1;2011;3;27;-1;7200;2
Europe/Volgograd;+04;14400;0;1;1992;3;29;-1;7200;2
Europe/Volgograd;+03/+04;10800;Russia;1;1991;3;31;-1;7200;2
Europe/Volgograd;+04/+05;14400;Russia;1;1988;3;27;-1;7200;2
Europe/Volgograd;+04;14400;0;1;1961;11;11;-1;0;0
Europe/Volgograd;+03;10800;0;1;1930;6;21;-1;0;0
Europe/Volgograd;LMT;10660;0;1;1920;1;3;-1;0;0
Europe/Warsaw;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Warsaw;CE%sT;3600;W-Eur;1;1988;1;1;-1;0;0
Europe/Warsaw;CE%sT;3600;Poland;1;1977;1;1;-1;0;0
Europe/Warsaw;CE%sT;3600;C-Eur;1;1944;10;1;-1;0;0
Europe/Warsaw;CE%sT;3600;Poland;1;1940;6;23;-1;7200;0
Europe/Warsaw;EE%sT;7200;Poland;1;1922;6;1;-1;0;0
Europe/Warsaw;CE%sT;3600;C-Eur;1;1918;9;16;-1;10800;0
Europe/Warsaw;WMT;5040;0;1;1915;8;5;-1;0;0
Europe/Warsaw;LMT;5040;0;1;1880;1;1;-1;0;0
Europe/Zagreb;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Zagreb;CET;3600;0;1;1982;11;27;-1;0;0
Europe/Zagreb;CEST;3600;3600;1;1945;9;16;-1;7200;2
Europe/Zagreb;CET;3600;0;1;1945;5;8;-1;7200;2
Europe/Zagreb;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Zagreb;CET;3600;0;1;1941;4;18;-1;82800;0
Europe/Zagreb;LMT;4920;0;1;1884;1;1;-1;0;0
Europe/Zaporozhye;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Zaporozhye;EE%sT;7200;E-Eur;1;1995;1;1;-1;0;0
Europe/Zaporozhye;MSK/MSD;10800;Russia;1;1991;3;31;-1;7200;0
Europe/Zaporozhye;CE%sT;3600;C-Eur;1;1943;10;25;-1;0;0
Europe/Zaporozhye;MSK;10800;0;1;1941;8;25;-1;0;0
Europe/Zaporozhye;EET;7200;0;1;1930;6;21;-1;0;0
Europe/Zaporozhye;+0220;8400;0;1;1924;5;2;-1;0;0
Europe/Zaporozhye;LMT;8440;0;1;1880;1;1;-1;0;0
Europe/Zurich;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Zurich;CE%sT;3600;Swiss;1;1981;1;1;-1;0;0
Europe/Zurich;BMT;1786;0;1;1894;6;1;-1;0;0
Europe/Zurich;LMT;2048;0;1;1853;7;16;-1;0;0
Indian/Antananarivo;EAT;10800;0;1;3999;1;1;-1;0;0
Indian/Antananarivo;+0245;9900;0;1;1960;1;1;-1;0;0
Indian/Antananarivo;+0230;9000;0;1;1940;1;1;-1;0;0
Indian/Antananarivo;EAT;10800;0;1;1930;1;1;-1;0;0
Indian/Antananarivo;LMT;8836;0;1;1928;7;1;-1;0;0
Indian/Chagos;+06;21600;0;1;3999;1;1;-1;0;0
Indian/Chagos;+05;18000;0;1;1996;1;1;-1;0;0
Indian/Chagos;LMT;17380;0;1;1907;1;1;-1;0;0
Indian/Christmas;+07;25200;0;1;3999;1;1;-1;0;0
Indian/Christmas;LMT;25372;0;1;1895;2;1;-1;0;0
Indian/Cocos;+0630;23400;0;1;3999;1;1;-1;0;0
Indian/Cocos;LMT;23260;0;1;1900;1;1;-1;0;0
Indian/Comoro;EAT;10800;0;1;3999;1;1;-1;0;0
Indian/Comoro;+0245;9900;0;1;1960;1;1;-1;0;0
Indian/Comoro;+0230;9000;0;1;1940;1;1;-1;0;0
Indian/Comoro;EAT;10800;0;1;1930;1;1;-1;0;0
Indian/Comoro;LMT;8836;0;1;1928;7;1;-1;0;0
Indian/Kerguelen;+05;18000;0;1;3999;1;1;-1;0;0
Indian/Kerguelen;-00;0;0;1;1950;1;1;-1;0;0
Indian/Mahe;+04;14400;0;1;3999;1;1;-1;0;0
Indian/Mahe;LMT;13308;0;1;1906;6;1;-1;0;0
Indian/Maldives;+05;18000;0;1;3999;1;1;-1;0;0
Indian/Maldives;MMT;17640;0;1;1960;1;1;-1;0;0
Indian/Maldives;LMT;17640;0;1;1880;1;1;-1;0;0
Indian/Mauritius;+04/+05;14400;Mauritius;1;3999;1;1;-1;0;0
Indian/Mauritius;LMT;13800;0;1;1907;1;1;-1;0;0
Indian/Mayotte;EAT;10800;0;1;3999;1;1;-1;0;0
Indian/Mayotte;+0245;9900;0;1;1960;1;1;-1;0;0
Indian/Mayotte;+0230;9000;0;1;1940;1;1;-1;0;0
Indian/Mayotte;EAT;10800;0;1;1930;1;1;-1;0;0
Indian/Mayotte;LMT;8836;0;1;1928;7;1;-1;0;0
Indian/Reunion;+04;14400;0;1;3999;1;1;-1;0;0
Indian/Reunion;LMT;13312;0;1;1911;6;1;-1;0;0
Pacific/Apia;+13/+14;46800;WS;1;3999;1;1;-1;0;0
Pacific/Apia;-11/-10;-39600;WS;1;2011;12;29;-1;86400;0
Pacific/Apia;-1130;-41400;0;1;1950;1;1;-1;0;0
Pacific/Apia;LMT;-41216;0;1;1911;1;1;-1;0;0
Pacific/Apia;LMT;45184;0;1;1892;7;5;-1;0;0
Pacific/Auckland;NZ%sT;43200;NZ;1;3999;1;1;-1;0;0
Pacific/Auckland;NZ%sT;41400;NZ;1;1946;1;1;-1;0;0
Pacific/Auckland;LMT;41944;0;1;1868;11;2;-1;0;0
Pacific/Bougainville;+11;39600;0;1;3999;1;1;-1;0;0
Pacific/Bougainville;+10;36000;0;1;2014;12;28;-1;7200;0
Pacific/Bougainville;+09;32400;0;1;1945;8;21;-1;0;0
Pacific/Bougainville;+10;36000;0;1;1942;7;1;-1;0;0
Pacific/Bougainville;PMMT;35312;0;1;1895;1;1;-1;0;0
Pacific/Bougainville;LMT;37336;0;1;1880;1;1;-1;0;0
Pacific/Chatham;+1245/+1345;45900;Chatham;1;3999;1;1;-1;0;0
Pacific/Chatham;+1215;44100;0;1;1946;1;1;-1;0;0
Pacific/Chatham;LMT;44028;0;1;1868;11;2;-1;0;0
Pacific/Easter;-06/-05;-21600;Chile;1;3999;1;1;-1;0;0
Pacific/Easter;-07/-06;-25200;Chile;1;1982;3;14;-1;10800;1
Pacific/Easter;EMT;-26248;0;1;1932;9;1;-1;0;0
Pacific/Easter;LMT;-26248;0;1;1890;1;1;-1;0;0
Pacific/Efate;+11/+12;39600;Vanuatu;1;3999;1;1;-1;0;0
Pacific/Efate;LMT;40396;0;1;1912;1;13;-1;0;0
Pacific/Enderbury;+13;46800;0;1;3999;1;1;-1;0;0
Pacific/Enderbury;-11;-39600;0;1;1994;12;31;-1;0;0
Pacific/Enderbury;-12;-43200;0;1;1979;10;1;-1;0;0
Pacific/Enderbury;LMT;-41060;0;1;1901;1;1;-1;0;0
Pacific/Fakaofo;+13;46800;0;1;3999;1;1;-1;0;0
Pacific/Fakaofo;-11;-39600;0;1;2011;12;30;-1;0;0
Pacific/Fakaofo;LMT;-41096;0;1;1901;1;1;-1;0;0
Pacific/Fiji;+12/+13;43200;Fiji;1;3999;1;1;-1;0;0
Pacific/Fiji;LMT;42944;0;1;1915;10;26;-1;0;0
Pacific/Funafuti;+12;43200;0;1;3999;1;1;-1;0;0
Pacific/Funafuti;LMT;43012;0;1;1901;1;1;-1;0;0
Pacific/Galapagos;-06/-05;-21600;Ecuador;1;3999;1;1;-1;0;0
Pacific/Galapagos;-05;-18000;0;1;1986;1;1;-1;0;0
Pacific/Galapagos;LMT;-21504;0;1;1931;1;1;-1;0;0
Pacific/Gambier;-09;-32400;0;1;3999;1;1;-1;0;0
Pacific/Gambier;LMT;-32388;0;1;1912;10;1;-1;0;0
Pacific/Guadalcanal;+11;39600;0;1;3999;1;1;-1;0;0
Pacific/Guadalcanal;LMT;38388;0;1;1912;10;1;-1;0;0
Pacific/Guam;CHST;36000;0;1;3999;1;1;-1;0;0
Pacific/Guam;GST;36000;0;1;2000;12;23;-1;0;0
Pacific/Guam;LMT;34740;0;1;1901;1;1;-1;0;0
Pacific/Guam;LMT;-51660;0;1;1844;12;31;-1;0;0
Pacific/Honolulu;HST;-36000;0;1;3999;1;1;-1;0;0
Pacific/Honolulu;H%sT;-37800;US;1;1947;6;8;-1;7200;0
Pacific/Honolulu;HDT;-37800;3600;1;1933;5;21;-1;43200;0
Pacific/Honolulu;HST;-37800;0;1;1933;4;30;-1;7200;0
Pacific/Honolulu;LMT;-37886;0;1;1896;1;13;-1;43200;0
Pacific/Kiritimati;+14;50400;0;1;3999;1;1;-1;0;0
Pacific/Kiritimati;-10;-36000;0;1;1994;12;31;-1;0;0
Pacific/Kiritimati;-1040;-38400;0;1;1979;10;1;-1;0;0
Pacific/Kiritimati;LMT;-37760;0;1;1901;1;1;-1;0;0
Pacific/Kosrae;+11;39600;0;1;3999;1;1;-1;0;0
Pacific/Kosrae;+12;43200;0;1;1999;1;1;-1;0;0
Pacific/Kosrae;+11;39600;0;1;1969;10;1;-1;0;0
Pacific/Kosrae;LMT;39116;0;1;1901;1;1;-1;0;0
Pacific/Kwajalein;+12;43200;0;1;3999;1;1;-1;0;0
Pacific/Kwajalein;-12;-43200;0;1;1993;8;20;-1;0;0
Pacific/Kwajalein;+11;39600;0;1;1969;10;1;-1;0;0
Pacific/Kwajalein;LMT;40160;0;1;1901;1;1;-1;0;0
Pacific/Majuro;+12;43200;0;1;3999;1;1;-1;0;0
Pacific/Majuro;+11;39600;0;1;1969;10;1;-1;0;0
Pacific/Majuro;LMT;41088;0;1;1901;1;1;-1;0;0
Pacific/Marquesas;-0930;-34200;0;1;3999;1;1;-1;0;0
Pacific/Marquesas;LMT;-33480;0;1;1912;10;1;-1;0;0
Pacific/Midway;SST;-39600;0;1;3999;1;1;-1;0;0
Pacific/Midway;LMT;-40968;0;1;1911;1;1;-1;0;0
Pacific/Midway;LMT;45432;0;1;1892;7;5;-1;0;0
Pacific/Nauru;+12;43200;0;1;3999;1;1;-1;0;0
Pacific/Nauru;+1130;41400;0;1;1979;5;1;-1;0;0
Pacific/Nauru;+09;32400;0;1;1944;8;15;-1;0;0
Pacific/Nauru;+1130;41400;0;1;1942;3;15;-1;0;0
Pacific/Nauru;LMT;40060;0;1;1921;1;15;-1;0;0
Pacific/Niue;-11;-39600;0;1;3999;1;1;-1;0;0
Pacific/Niue;-1130;-41400;0;1;1978;10;1;-1;0;0
Pacific/Niue;-1120;-40800;0;1;1951;1;1;-1;0;0
Pacific/Niue;LMT;-40780;0;1;1901;1;1;-1;0;0
Pacific/Norfolk;+11;39600;0;1;3999;1;1;-1;0;0
Pacific/Norfolk;+1130;41400;0;1;2015;10;4;-1;7200;0
Pacific/Norfolk;+1230;41400;3600;1;1975;3;2;-1;7200;0
Pacific/Norfolk;+1130;41400;0;1;1974;10;27;-1;7200;0
Pacific/Norfolk;+1112;40320;0;1;1951;1;1;-1;0;0
Pacific/Norfolk;LMT;40312;0;1;1901;1;1;-1;0;0
Pacific/Noumea;+11/+12;39600;NC;1;3999;1;1;-1;0;0
Pacific/Noumea;LMT;39948;0;1;1912;1;13;-1;0;0
Pacific/Pago_Pago;SST;-39600;0;1;3999;1;1;-1;0;0
Pacific/Pago_Pago;LMT;-40968;0;1;1911;1;1;-1;0;0
Pacific/Pago_Pago;LMT;45432;0;1;1892;7;5;-1;0;0
Pacific/Palau;+09;32400;0;1;3999;1;1;-1;0;0
Pacific/Palau;LMT;32276;0;1;1901;1;1;-1;0;0
Pacific/Pitcairn;-08;-28800;0;1;3999;1;1;-1;0;0
Pacific/Pitcairn;-0830;-30600;0;1;1998;4;27;-1;0;0
Pacific/Pitcairn;LMT;-31220;0;1;1901;1;1;-1;0;0
Pacific/Ponape;+11;39600;0;1;3999;1;1;-1;0;0
Pacific/Ponape;LMT;37972;0;1;1901;1;1;-1;0;0
Pacific/Port_Moresby;+10;36000;0;1;3999;1;1;-1;0;0
Pacific/Port_Moresby;PMMT;35312;0;1;1895;1;1;-1;0;0
Pacific/Port_Moresby;LMT;35320;0;1;1880;1;1;-1;0;0
Pacific/Rarotonga;-10/-0930;-36000;Cook;1;3999;1;1;-1;0;0
Pacific/Rarotonga;-1030;-37800;0;1;1978;11;12;-1;0;0
Pacific/Rarotonga;LMT;-38344;0;1;1901;1;1;-1;0;0
Pacific/Saipan;CHST;36000;0;1;3999;1;1;-1;0;0
Pacific/Saipan;GST;36000;0;1;2000;12;23;-1;0;0
Pacific/Saipan;LMT;34740;0;1;1901;1;1;-1;0;0
Pacific/Saipan;LMT;-51660;0;1;1844;12;31;-1;0;0
Pacific/Tahiti;-10;-36000;0;1;3999;1;1;-1;0;0
Pacific/Tahiti;LMT;-35896;0;1;1912;10;1;-1;0;0
Pacific/Tarawa;+12;43200;0;1;3999;1;1;-1;0;0
Pacific/Tarawa;LMT;41524;0;1;1901;1;1;-1;0;0
Pacific/Tongatapu;+13/+14;46800;Tonga;1;3999;1;1;-1;0;0
Pacific/Tongatapu;+13;46800;0;1;1999;1;1;-1;0;0
Pacific/Tongatapu;+1220;44400;0;1;1941;1;1;-1;0;0
Pacific/Tongatapu;LMT;44360;0;1;1901;1;1;-1;0;0
Pacific/Truk;+10;36000;0;1;3999;1;1;-1;0;0
Pacific/Truk;LMT;36428;0;1;1901;1;1;-1;0;0
Pacific/Wake;+12;43200;0;1;3999;1;1;-1;0;0
Pacific/Wake;LMT;39988;0;1;1901;1;1;-1;0;0
Pacific/Wallis;+12;43200;0;1;3999;1;1;-1;0;0
Pacific/Wallis;LMT;44120;0;1;1901;1;1;-1;0;0
America/Santa_Isabel;P%sT;-28800;US;1;3999;1;1;-1;0;0
America/Santa_Isabel;P%sT;-28800;Mexico;1;2010;1;1;-1;0;0
America/Santa_Isabel;P%sT;-28800;US;1;2002;2;20;-1;0;0
America/Santa_Isabel;P%sT;-28800;Mexico;1;2001;1;1;-1;0;0
America/Santa_Isabel;P%sT;-28800;US;1;1996;1;1;-1;0;0
America/Santa_Isabel;PST;-28800;0;1;1976;1;1;-1;0;0
